id,aid,tid,pid,label,geom
7019,0,202,33,1,POINT(101.7 23.4)
7020,0,202,34,1,POINT(102 23.9)
7021,0,202,35,1,POINT(102.7 25.1)
7022,0,202,36,1,POINT(103.5 26.4)
7023,0,202,37,1,POINT(104.4 27.7)
7024,0,202,38,1,POINT(105.6 28.7)
7025,0,202,39,1,POINT(106.7 30.3)
7026,0,202,40,1,POINT(107.6 32.3)
7027,0,202,41,1,POINT(108.3 34.3)
7028,0,202,42,1,POINT(109.1 36.4)
7029,0,202,43,1,POINT(110.3 38.8)
7030,0,202,44,1,POINT(111.8 41.1)
7031,0,202,45,1,POINT(113.8 43.6)
7032,0,202,46,1,POINT(115.7 47.5)
7033,0,202,47,1,POINT(117.8 51.2)
7034,0,202,48,1,POINT(120.4 54.8)
7035,0,202,49,1,POINT(122.4 57.9)
7036,0,202,50,1,POINT(124.6 60.4)
7037,0,202,51,1,POINT(126.7 62.3)
7038,0,202,52,1,POINT(129.6 64.2)
7039,0,203,0,0,POINT(112.6 13.5)
7040,0,203,1,0,POINT(111.5 14.4)
7041,0,203,2,0,POINT(110.4 15.1)
7042,0,203,3,0,POINT(109.5 15.8)
7043,0,203,4,0,POINT(108.8 16.4)
7044,0,203,5,0,POINT(108.3 16.9)
7045,0,203,6,0,POINT(107.9 17.5)
7046,0,203,7,0,POINT(107.2 18.1)
7047,0,203,8,0,POINT(106.9 18.4)
7048,0,203,9,0,POINT(106.6 18.6)
7049,0,203,10,0,POINT(106.3 18.7)
7050,0,203,11,0,POINT(106 18.9)
7051,0,203,12,0,POINT(104.9 18.8)
7052,0,203,13,0,POINT(104.6 18.1)
7053,0,203,14,0,POINT(104.3 17.9)
7054,0,203,15,0,POINT(103.8 18)
7055,0,203,16,0,POINT(102.8 17.9)
7056,0,203,17,0,POINT(102.3 18)
7057,0,203,18,0,POINT(101.6 18.3)
7058,0,203,19,0,POINT(100.8 18.8)
7059,0,203,20,0,POINT(100 19.2)
7060,0,203,21,0,POINT(99.2 19.7)
7061,0,203,22,0,POINT(98.4 20.7)
7062,0,203,23,0,POINT(97.5 21.6)
7063,0,203,24,0,POINT(96.5 22.7)
7064,0,203,25,0,POINT(95.6 23.6)
7065,0,203,26,0,POINT(94.5 24.8)
7066,0,203,27,0,POINT(93.3 25.9)
7067,0,203,28,0,POINT(92.3 26.9)
7068,0,203,29,0,POINT(91 27.9)
7069,0,203,30,0,POINT(89.3 29.2)
7070,0,203,31,0,POINT(88.6 29.8)
7071,0,203,32,0,POINT(87.7 30.7)
7072,0,203,33,0,POINT(86.9 31.4)
7073,0,203,34,0,POINT(86.5 32.1)
7074,0,203,35,0,POINT(86.1 32.7)
7075,0,203,36,0,POINT(86.1 33.2)
7076,0,203,37,0,POINT(85.7 33.7)
7077,0,203,38,0,POINT(85.6 33.8)
7078,0,203,39,0,POINT(85.6 34)
7079,0,203,40,0,POINT(85.9 34.3)
7080,0,203,41,0,POINT(86.6 34.8)
7081,0,203,42,0,POINT(87.7 36.2)
7082,0,203,43,0,POINT(89.3 38.5)
7083,0,203,44,0,POINT(91.3 40.2)
7084,0,203,45,0,POINT(93.5 42.2)
7085,0,203,46,0,POINT(96.2 43.7)
7086,0,204,0,1,POINT(122.7 19.4)
7087,0,204,1,1,POINT(122.2 19.7)
7088,0,204,2,1,POINT(121.4 20.1)
7089,0,204,3,1,POINT(120.4 20.5)
7090,0,204,4,1,POINT(119.5 20.8)
7091,0,204,5,1,POINT(118.5 20.9)
7092,0,204,6,1,POINT(117.6 21.1)
7093,0,204,7,1,POINT(116.6 21.5)
7094,0,204,8,1,POINT(115.5 21.7)
7095,0,204,9,1,POINT(114.5 21.8)
7096,0,204,10,1,POINT(113.8 21.9)
7097,0,204,11,1,POINT(113.1 22.2)
7098,0,204,12,1,POINT(112.5 22.6)
7099,0,204,13,1,POINT(111.5 23.1)
7100,0,204,14,1,POINT(110.2 23.5)
7101,0,204,15,1,POINT(109 23.6)
7102,0,204,16,1,POINT(108.3 23.5)
7103,0,204,17,1,POINT(108 23.2)
7104,0,204,18,1,POINT(107.8 22.8)
7105,0,204,19,1,POINT(107.6 22.3)
7106,0,204,20,1,POINT(107.7 21.8)
7107,0,204,21,1,POINT(107.3 21.4)
7108,0,204,22,1,POINT(107 21)
7109,0,204,23,1,POINT(107.1 20.6)
7110,0,204,24,1,POINT(107.4 20.4)
7111,0,204,25,1,POINT(107.6 20.2)
7112,0,204,26,1,POINT(108.1 20.6)
7113,0,204,27,1,POINT(108.2 21.6)
7114,0,204,28,1,POINT(108.2 22.7)
7115,0,204,29,1,POINT(107.6 23.4)
7116,0,204,30,1,POINT(106.8 24.1)
7117,0,204,31,1,POINT(105.7 25.1)
7118,0,204,32,1,POINT(104.2 26.1)
7119,0,204,33,1,POINT(102.7 27.2)
7120,0,204,34,1,POINT(101.5 28.2)
7121,0,204,35,1,POINT(101.3 29.9)
7122,0,204,36,1,POINT(100.7 31.5)
7123,0,204,37,1,POINT(101.3 33.8)
7124,0,204,38,1,POINT(101.9 35.7)
7125,0,204,39,1,POINT(103.3 37.8)
7126,0,204,40,1,POINT(105.5 40)
7127,0,204,41,1,POINT(108.3 41.9)
7128,0,204,42,1,POINT(112 43.8)
7129,0,204,43,1,POINT(116.3 45.7)
7130,0,204,44,1,POINT(120.9 47)
7131,0,204,45,1,POINT(124.6 47.5)
7132,0,204,46,1,POINT(127.9 47.8)
7133,0,205,0,0,POINT(143 17.2)
7134,0,205,1,0,POINT(141.6 17.3)
7135,0,205,2,0,POINT(140.1 17.5)
7136,0,205,3,0,POINT(138.7 17.8)
7137,0,205,4,0,POINT(137.2 18.2)
7138,0,205,5,0,POINT(135.7 18.7)
7139,0,205,6,0,POINT(134.2 19.3)
7140,0,205,7,0,POINT(132.7 19.8)
7141,0,205,8,0,POINT(131.2 20.2)
7142,0,205,9,0,POINT(129.7 20.6)
7143,0,205,10,0,POINT(128.1 21.1)
7144,0,205,11,0,POINT(126.5 21.8)
7145,0,205,12,0,POINT(125 22.4)
7146,0,205,13,0,POINT(123.6 23)
7147,0,205,14,0,POINT(122.3 23.4)
7148,0,205,15,0,POINT(121 23.6)
7149,0,205,16,0,POINT(119.6 23.6)
7150,0,205,17,0,POINT(118.1 23.5)
7151,0,205,18,0,POINT(116.6 23.2)
7152,0,205,19,0,POINT(115.1 22.8)
7153,0,205,20,0,POINT(113.7 22.4)
7154,0,205,21,0,POINT(112.3 21.9)
7155,0,205,22,0,POINT(111 21.5)
7156,0,205,23,0,POINT(109.7 21.2)
7157,0,205,24,0,POINT(108.4 21.1)
7158,0,205,25,0,POINT(106.8 21)
7159,0,205,26,0,POINT(106 21)
7160,0,205,27,0,POINT(104.3 21.1)
7161,0,205,28,0,POINT(103.5 21.1)
7162,0,205,29,0,POINT(102.2 21.1)
7163,0,205,30,0,POINT(100.9 21.2)
7164,0,205,31,0,POINT(99.7 21.5)
7165,0,205,32,0,POINT(98.6 22)
7166,0,205,33,0,POINT(97.1 22.6)
7167,0,205,34,0,POINT(96.7 22.7)
7168,0,205,35,0,POINT(96 23.1)
7169,0,205,36,0,POINT(95.4 23.4)
7170,0,205,37,0,POINT(94.8 23.8)
7171,0,205,38,0,POINT(94.2 24.2)
7172,0,205,39,0,POINT(93.6 24.7)
7173,0,205,40,0,POINT(92.9 25.1)
7174,0,205,41,0,POINT(92 25.5)
7175,0,205,42,0,POINT(91.1 25.8)
7176,0,205,43,0,POINT(90 26.1)
7177,0,205,44,0,POINT(88.9 26.4)
7178,0,205,45,0,POINT(87.8 26.9)
7179,0,205,46,0,POINT(86.8 27.5)
7180,0,205,47,0,POINT(86 28.3)
7181,0,205,48,0,POINT(85.3 29.3)
7182,0,205,49,0,POINT(84.8 30.3)
7183,0,205,50,0,POINT(84.7 31.7)
7184,0,205,51,0,POINT(85.1 33.5)
7185,0,205,52,0,POINT(86.3 35.5)
7186,0,205,53,0,POINT(89 37.6)
7187,0,205,54,0,POINT(92.8 40.3)
7188,0,205,55,0,POINT(98.5 43.3)
7189,0,205,56,0,POINT(104.7 45.8)
7190,0,205,57,0,POINT(108.9 47.2)
7191,0,206,0,1,POINT(110 21.5)
7192,0,206,1,1,POINT(110.6 22)
7193,0,206,2,1,POINT(111.3 22.4)
7194,0,206,3,1,POINT(111.6 23.1)
7195,0,206,4,1,POINT(112 24)
7196,0,206,5,1,POINT(111.8 25)
7197,0,206,6,1,POINT(111.4 26)
7198,0,206,7,1,POINT(111.4 26.9)
7199,0,206,8,1,POINT(111.4 28.7)
7200,0,206,9,1,POINT(110.7 29.9)
7201,0,206,10,1,POINT(110.5 31.2)
7202,0,206,11,1,POINT(110.3 33.3)
7203,0,206,12,1,POINT(110.3 35.3)
7204,0,206,13,1,POINT(110.7 37.4)
7205,0,206,14,1,POINT(111.8 39.4)
7206,0,206,15,1,POINT(113.3 41.6)
7207,0,206,16,1,POINT(113.8 43.8)
7208,0,206,17,1,POINT(115 45.6)
7209,0,206,18,1,POINT(116.5 47.7)
7210,0,206,19,1,POINT(117.4 48.2)
7211,0,206,20,1,POINT(118.5 48.4)
7212,0,206,21,1,POINT(119 48.2)
7213,0,206,22,1,POINT(119.2 48.1)
7214,0,207,0,1,POINT(145 39)
7215,0,207,1,1,POINT(145 37.9)
7216,0,207,2,1,POINT(144.5 37)
7217,0,207,3,1,POINT(144 36.5)
7218,0,207,4,1,POINT(143.5 37)
7219,0,207,5,1,POINT(142.8 37.4)
7220,0,207,6,1,POINT(142 37.5)
7221,0,207,7,1,POINT(141 37.4)
7222,0,207,8,1,POINT(140 37.3)
7223,0,207,9,1,POINT(138.8 37.2)
7224,0,207,10,1,POINT(137.5 37)
7225,0,207,11,1,POINT(135.9 36.8)
7226,0,207,12,1,POINT(134.3 36.7)
7227,0,207,13,1,POINT(133 37)
7228,0,207,14,1,POINT(132.3 37.2)
7229,0,207,15,1,POINT(131.8 37.8)
7230,0,207,16,1,POINT(131.5 38.6)
7231,0,207,17,1,POINT(131.2 39.6)
7232,0,207,18,1,POINT(131.1 40.6)
7233,0,207,19,1,POINT(131.2 41.7)
7234,0,207,20,1,POINT(131.7 42.9)
7235,0,207,21,1,POINT(132.3 44.2)
7236,0,207,22,1,POINT(133.1 45.7)
7237,0,207,23,1,POINT(133.7 47.5)
7238,0,207,24,1,POINT(134 49.5)
7239,0,207,25,1,POINT(134 51.5)
7240,0,207,26,1,POINT(134 53.5)
7241,0,207,27,1,POINT(134.5 55.6)
7242,0,207,28,1,POINT(136 56.9)
7243,0,207,29,1,POINT(138 57)
7244,0,207,30,1,POINT(140 57)
7245,0,207,31,1,POINT(143 57)
7246,0,207,32,1,POINT(148.6 56.5)
7247,0,207,33,1,POINT(154 56)
7248,0,208,0,0,POINT(111 15.4)
7249,0,208,1,0,POINT(110.4 15.2)
7250,0,208,2,0,POINT(110.2 14.8)
7251,0,208,3,0,POINT(110.4 14.5)
7252,0,208,4,0,POINT(110.7 14.3)
7253,0,208,5,0,POINT(110.9 14.2)
7254,0,208,6,0,POINT(111.2 13.9)
7255,0,208,7,0,POINT(111.7 14.1)
7256,0,208,8,0,POINT(112 14.4)
7257,0,208,9,0,POINT(112.6 14.9)
7258,0,208,10,0,POINT(113.5 15.6)
7259,0,208,11,0,POINT(114.8 16.7)
7260,0,208,12,0,POINT(116.1 18.2)
7261,0,208,13,0,POINT(117.9 19.6)
7262,0,208,14,0,POINT(119.6 21.1)
7263,0,208,15,0,POINT(121.2 22.8)
7264,0,208,16,0,POINT(122.9 25.1)
7265,0,208,17,0,POINT(124.3 27.9)
7266,0,208,18,0,POINT(125.6 30.1)
7267,0,208,19,0,POINT(126.8 31.3)
7268,0,208,20,0,POINT(127.9 32.4)
7269,0,208,21,0,POINT(128.7 33)
7270,0,208,22,0,POINT(129.5 33.5)
7271,0,208,23,0,POINT(130.3 34)
7272,0,208,24,0,POINT(131 34.5)
7273,0,208,25,0,POINT(131.7 35.1)
7274,0,208,26,0,POINT(132.5 35.7)
7275,0,208,27,0,POINT(133.2 36.4)
7276,0,208,28,0,POINT(133.8 37)
7277,0,208,29,0,POINT(134.7 37.6)
7278,0,208,30,0,POINT(135.7 37.9)
7279,0,208,31,0,POINT(136.7 38.3)
7280,0,209,0,0,POINT(98.3 13.7)
7281,0,209,1,0,POINT(98 14.2)
7282,0,209,2,0,POINT(97.9 14.8)
7283,0,209,3,0,POINT(98 15.4)
7284,0,209,4,0,POINT(98.1 16.1)
7285,0,209,5,0,POINT(98.2 16.8)
7286,0,209,6,0,POINT(98.3 17.4)
7287,0,209,7,0,POINT(98.4 18)
7288,0,209,8,0,POINT(98.6 18.6)
7289,0,209,9,0,POINT(99 19)
7290,0,209,10,0,POINT(99.6 19.4)
7291,0,209,11,0,POINT(100.4 19.8)
7292,0,209,12,0,POINT(101.2 20.2)
7293,0,209,13,0,POINT(102 20.7)
7294,0,209,14,0,POINT(102.3 21)
7295,0,209,15,0,POINT(102.2 21.3)
7296,0,209,16,0,POINT(102.1 21.6)
7297,0,209,17,0,POINT(102.1 21.8)
7298,0,209,18,0,POINT(102.2 22.1)
7299,0,209,19,0,POINT(102.3 22.4)
7300,0,209,20,0,POINT(102.4 22.5)
7301,0,209,21,0,POINT(102.5 22.4)
7302,0,209,22,0,POINT(102.4 22.1)
7303,0,209,23,0,POINT(102.1 21.8)
7304,0,209,24,0,POINT(101.7 21.3)
7305,0,209,25,0,POINT(101.2 20.9)
7306,0,209,26,0,POINT(100.3 20.8)
7307,0,209,27,0,POINT(99.3 21)
7308,0,209,28,0,POINT(98.3 21.4)
7309,0,209,29,0,POINT(97.2 22.1)
7310,0,209,30,0,POINT(96.2 22.8)
7311,0,209,31,0,POINT(95.3 23.8)
7312,0,209,32,0,POINT(94.5 25)
7313,0,209,33,0,POINT(94.1 26.8)
7314,0,209,34,0,POINT(94.4 28.9)
7315,0,209,35,0,POINT(94.4 28.9)
7316,1,0,0,0,POINT(125.5 16.5)
7317,1,0,1,0,POINT(124.5 17.1)
7318,1,0,2,0,POINT(123 17.7)
7319,1,0,3,0,POINT(121.7 18.4)
7320,1,0,4,0,POINT(120.5 19.1)
7321,1,0,5,0,POINT(118.9 20.1)
7322,1,0,6,0,POINT(117.5 21)
7323,1,0,7,0,POINT(116.8 21.6)
7324,1,0,8,0,POINT(116.3 22.2)
7325,1,0,9,0,POINT(115.4 23)
7326,1,0,10,0,POINT(114.7 23.6)
7327,1,0,11,0,POINT(114.2 24)
7328,1,0,12,0,POINT(113.8 24.4)
7329,1,0,13,0,POINT(113.3 24.8)
7330,1,0,14,0,POINT(112.8 25.2)
7331,1,0,15,0,POINT(112.3 25.5)
7332,1,0,16,0,POINT(111.7 25.7)
7333,1,0,17,0,POINT(111.2 25.8)
7334,1,0,18,0,POINT(110.8 25.7)
7335,1,0,19,0,POINT(110.3 25.6)
7336,1,0,20,0,POINT(109.6 25.4)
7337,1,0,21,0,POINT(108.6 25.3)
7338,1,0,22,0,POINT(107.6 25.3)
7339,1,0,23,0,POINT(106.8 25.5)
7340,1,0,24,0,POINT(106.2 26.1)
7341,1,0,25,0,POINT(105.6 26.8)
7342,1,0,26,0,POINT(105.1 27.5)
7343,1,0,27,0,POINT(104.6 28.2)
7344,1,0,28,0,POINT(104.2 28.9)
7345,1,0,29,0,POINT(103.9 29.9)
7346,1,0,30,0,POINT(103.8 31)
7347,1,0,31,0,POINT(104 31.9)
7348,1,0,32,0,POINT(104.3 32.8)
7349,1,0,33,0,POINT(105.2 34.5)
7350,1,0,34,0,POINT(107.1 36.5)
7351,1,0,35,0,POINT(108.6 37.9)
7352,1,0,36,0,POINT(110.5 39.4)
7353,1,0,37,0,POINT(113 41.8)
7354,1,0,38,0,POINT(115.7 44.2)
7355,1,0,39,0,POINT(118 46)
7356,1,0,40,0,POINT(120.4 47.9)
7357,1,0,41,0,POINT(123.2 49.8)
7358,1,0,42,0,POINT(126 51.8)
7359,1,0,43,0,POINT(129.3 53.6)
7360,1,1,0,0,POINT(139.9 15.6)
7361,1,1,1,0,POINT(138.9 15.7)
7362,1,1,2,0,POINT(137.7 15.7)
7363,1,1,3,0,POINT(136.6 15.8)
7364,1,1,4,0,POINT(135.5 15.9)
7365,1,1,5,0,POINT(134.5 16.1)
7366,1,1,6,0,POINT(133.1 16.6)
7367,1,1,7,0,POINT(131.7 17.3)
7368,1,1,8,0,POINT(130.6 18.1)
7369,1,1,9,0,POINT(129.8 18.9)
7370,1,1,10,0,POINT(129.2 19.5)
7371,1,1,11,0,POINT(128.7 19.9)
7372,1,1,12,0,POINT(128.2 20.2)
7373,1,1,13,0,POINT(127.7 20.5)
7374,1,1,14,0,POINT(127 21)
7375,1,1,15,0,POINT(126.3 21.4)
7376,1,1,16,0,POINT(125.7 21.8)
7377,1,1,17,0,POINT(125.3 22)
7378,1,1,18,0,POINT(124.9 22.2)
7379,1,1,19,0,POINT(124.6 22.4)
7380,1,1,20,0,POINT(124.3 22.5)
7381,1,1,21,0,POINT(123.8 22.7)
7382,1,1,22,0,POINT(123.1 22.8)
7383,1,1,23,0,POINT(122.4 23.1)
7384,1,1,24,0,POINT(121.7 23.5)
7385,1,1,25,0,POINT(121 24)
7386,1,1,26,0,POINT(120.6 24.6)
7387,1,1,27,0,POINT(120.3 25.5)
7388,1,1,28,0,POINT(120.2 26.6)
7389,1,1,29,0,POINT(120.3 28.3)
7390,1,1,30,0,POINT(120.9 30.6)
7391,1,1,31,0,POINT(122.3 33)
7392,1,1,32,0,POINT(124.1 35)
7393,1,1,33,0,POINT(126.3 36.8)
7394,1,1,34,0,POINT(128.8 38.2)
7395,1,1,35,0,POINT(131.5 39.3)
7396,1,1,36,0,POINT(137.2 41.9)
7397,1,2,0,1,POINT(90.8 27.5)
7398,1,2,1,1,POINT(89.2 27.5)
7399,1,2,2,1,POINT(88.1 27)
7400,1,2,3,1,POINT(87.9 26.7)
7401,1,2,4,1,POINT(87.8 26.5)
7402,1,2,5,1,POINT(87.7 26.3)
7403,1,2,6,1,POINT(87.8 26.1)
7404,1,2,7,1,POINT(88.9 25.4)
7405,1,2,8,1,POINT(90.6 25.3)
7406,1,2,9,1,POINT(91.8 25.7)
7407,1,2,10,1,POINT(93 26.1)
7408,1,2,11,1,POINT(93.9 26.5)
7409,1,2,12,1,POINT(94.8 27.1)
7410,1,2,13,1,POINT(96.1 28.2)
7411,1,2,14,1,POINT(97 29.8)
7412,1,2,15,1,POINT(96.9 30.1)
7413,1,3,0,0,POINT(134.3 12.2)
7414,1,3,1,0,POINT(133.8 12.3)
7415,1,3,2,0,POINT(133.2 12.4)
7416,1,3,3,0,POINT(132.5 12.6)
7417,1,3,4,0,POINT(131.6 12.8)
7418,1,3,5,0,POINT(130.8 13)
7419,1,3,6,0,POINT(130.1 13.2)
7420,1,3,7,0,POINT(129.4 13.4)
7421,1,3,8,0,POINT(128.7 13.6)
7422,1,3,9,0,POINT(127.8 13.8)
7423,1,3,10,0,POINT(126.5 14)
7424,1,3,11,0,POINT(124.7 14.3)
7425,1,3,12,0,POINT(122.8 14.6)
7426,1,3,13,0,POINT(121 14.9)
7427,1,3,14,0,POINT(119.3 15.2)
7428,1,3,15,0,POINT(117.5 15.4)
7429,1,3,16,0,POINT(115.2 15.7)
7430,1,3,17,0,POINT(113 16)
7431,1,3,18,0,POINT(111.3 16.1)
7432,1,3,19,0,POINT(109.7 16.2)
7433,1,3,20,0,POINT(107.9 16.4)
7434,1,3,21,0,POINT(106.1 16.8)
7435,1,3,22,0,POINT(104.3 17.4)
7436,1,3,23,0,POINT(102.6 18.1)
7437,1,3,24,0,POINT(101.1 18.2)
7438,1,3,25,0,POINT(99.5 18.2)
7439,1,3,26,0,POINT(98.3 18.5)
7440,1,3,27,0,POINT(96.9 19)
7441,1,3,28,0,POINT(95.9 19.3)
7442,1,3,29,0,POINT(95 19.5)
7443,1,3,30,0,POINT(93.9 19.8)
7444,1,3,31,0,POINT(92.8 20.2)
7445,1,3,32,0,POINT(91.6 20.6)
7446,1,3,33,0,POINT(90.3 21.1)
7447,1,3,34,0,POINT(89.1 21.4)
7448,1,3,35,0,POINT(88 21.6)
7449,1,3,36,0,POINT(87 21.6)
7450,1,3,37,0,POINT(86.2 21.6)
7451,1,3,38,0,POINT(85.7 21.6)
7452,1,3,39,0,POINT(85.1 21.7)
7453,1,3,40,0,POINT(84.2 21.8)
7454,1,3,41,0,POINT(83.3 22)
7455,1,3,42,0,POINT(82.7 22.1)
7456,1,3,43,0,POINT(82 22.2)
7457,1,3,44,0,POINT(81.3 22.3)
7458,1,3,45,0,POINT(80.6 22.5)
7459,1,3,46,0,POINT(80.1 21.9)
7460,1,4,0,1,POINT(101.8 14.3)
7461,1,4,1,1,POINT(101.2 15)
7462,1,4,2,1,POINT(100.5 15.6)
7463,1,4,3,1,POINT(99.8 16.2)
7464,1,4,4,1,POINT(99 16.7)
7465,1,4,5,1,POINT(98.2 17.3)
7466,1,4,6,1,POINT(97.8 17.9)
7467,1,4,7,1,POINT(97.9 18.5)
7468,1,4,8,1,POINT(98.2 19.1)
7469,1,4,9,1,POINT(98.5 19.7)
7470,1,4,10,1,POINT(98.7 20.1)
7471,1,4,11,1,POINT(98.8 20.4)
7472,1,4,12,1,POINT(98.7 20.7)
7473,1,4,13,1,POINT(98.4 20.9)
7474,1,4,14,1,POINT(98 21)
7475,1,4,15,1,POINT(97.7 21.1)
7476,1,4,16,1,POINT(97.4 21.1)
7477,1,4,17,1,POINT(97.1 21.2)
7478,1,4,18,1,POINT(96.8 21.5)
7479,1,4,19,1,POINT(96.7 22)
7480,1,4,20,1,POINT(96.6 22.5)
7481,1,4,21,1,POINT(96.5 23)
7482,1,4,22,1,POINT(96.4 23.6)
7483,1,5,0,1,POINT(104.4 28.1)
7484,1,5,1,1,POINT(104.7 29.4)
7485,1,5,2,1,POINT(105.2 30.6)
7486,1,5,3,1,POINT(105.8 31.4)
7487,1,5,4,1,POINT(106.4 31.9)
7488,1,5,5,1,POINT(107 32.2)
7489,1,5,6,1,POINT(107.7 32.4)
7490,1,5,7,1,POINT(108.4 32.7)
7491,1,5,8,1,POINT(109.3 33.1)
7492,1,5,9,1,POINT(110.1 33.5)
7493,1,5,10,1,POINT(110.2 33.9)
7494,1,5,11,1,POINT(109.6 34.2)
7495,1,5,12,1,POINT(108.7 34.2)
7496,1,5,13,1,POINT(107.8 34)
7497,1,5,14,1,POINT(107.5 33.5)
7498,1,5,15,1,POINT(107.4 32.8)
7499,1,5,16,1,POINT(107.7 31.9)
7500,1,5,17,1,POINT(108.2 31)
7501,1,5,18,1,POINT(108.9 30.3)
7502,1,5,19,1,POINT(109.3 29.8)
7503,1,5,20,1,POINT(110.1 29.4)
7504,1,5,21,1,POINT(110.7 29.2)
7505,1,5,22,1,POINT(115 29)
7506,1,6,0,1,POINT(129 14)
7507,1,6,1,1,POINT(128.4 14.8)
7508,1,6,2,1,POINT(128.1 15.2)
7509,1,6,3,1,POINT(127.7 15.5)
7510,1,6,4,1,POINT(127.2 15.9)
7511,1,6,5,1,POINT(126.6 16.2)
7512,1,6,6,1,POINT(126 16.6)
7513,1,6,7,1,POINT(125.4 17)
7514,1,6,8,1,POINT(125 17.5)
7515,1,6,9,1,POINT(124.6 18)
7516,1,6,10,1,POINT(124.1 18.7)
7517,1,6,11,1,POINT(123.6 19.3)
7518,1,6,12,1,POINT(123.1 19.8)
7519,1,6,13,1,POINT(122.7 20.2)
7520,1,6,14,1,POINT(122.3 20.7)
7521,1,6,15,1,POINT(121.9 21.3)
7522,1,6,16,1,POINT(121.3 21.7)
7523,1,7,0,0,POINT(102.4 11.8)
7524,1,7,1,0,POINT(101.7 12.5)
7525,1,7,2,0,POINT(100.9 13.3)
7526,1,7,3,0,POINT(100.1 14.2)
7527,1,7,4,0,POINT(99.3 15)
7528,1,7,5,0,POINT(98.8 15.4)
7529,1,7,6,0,POINT(98.5 15.7)
7530,1,7,7,0,POINT(98.1 16.3)
7531,1,7,8,0,POINT(97.8 16.8)
7532,1,7,9,0,POINT(97.7 17.3)
7533,1,7,10,0,POINT(97.7 17.7)
7534,1,7,11,0,POINT(97.7 18)
7535,1,7,12,0,POINT(97.8 18.4)
7536,1,7,13,0,POINT(97.9 18.9)
7537,1,7,14,0,POINT(98 19.5)
7538,1,7,15,0,POINT(98.2 20.1)
7539,1,7,16,0,POINT(98.5 20.8)
7540,1,7,17,0,POINT(99 21.8)
7541,1,7,18,0,POINT(99.5 22.8)
7542,1,7,19,0,POINT(99.9 23.5)
7543,1,7,20,0,POINT(100.4 24.1)
7544,1,7,21,0,POINT(101.2 24.6)
7545,1,7,22,0,POINT(102.2 24.8)
7546,1,7,23,0,POINT(103.2 24.7)
7547,1,7,24,0,POINT(104.1 24.6)
7548,1,7,25,0,POINT(104.9 24.4)
7549,1,7,26,0,POINT(105.5 24.4)
7550,1,7,27,0,POINT(106 25.3)
7551,1,7,28,0,POINT(105.6 26.3)
7552,1,7,29,0,POINT(106.5 27.3)
7553,1,7,30,0,POINT(107.9 28.2)
7554,1,7,31,0,POINT(110.4 29.6)
7555,1,7,32,0,POINT(111 31.7)
7556,1,8,0,0,POINT(159.5 16)
7557,1,8,1,0,POINT(158.4 15.3)
7558,1,8,2,0,POINT(157.2 14.6)
7559,1,8,3,0,POINT(156 13.9)
7560,1,8,4,0,POINT(154.7 13.2)
7561,1,8,5,0,POINT(153.3 12.6)
7562,1,8,6,0,POINT(151.9 12)
7563,1,8,7,0,POINT(150.5 11.4)
7564,1,8,8,0,POINT(149.3 10.9)
7565,1,8,9,0,POINT(147.9 10.7)
7566,1,8,10,0,POINT(146.1 10.6)
7567,1,8,11,0,POINT(144.2 10.6)
7568,1,8,12,0,POINT(142.3 10.6)
7569,1,8,13,0,POINT(140.4 10.6)
7570,1,8,14,0,POINT(138.6 10.8)
7571,1,8,15,0,POINT(137 11.3)
7572,1,8,16,0,POINT(135.7 11.9)
7573,1,8,17,0,POINT(134.4 12.5)
7574,1,8,18,0,POINT(133.1 13.1)
7575,1,8,19,0,POINT(131.9 13.6)
7576,1,8,20,0,POINT(130.5 14.2)
7577,1,8,21,0,POINT(129 15)
7578,1,8,22,0,POINT(126.3 16.1)
7579,1,8,23,0,POINT(123.7 17.3)
7580,1,8,24,0,POINT(122.5 18.1)
7581,1,8,25,0,POINT(121.3 18.9)
7582,1,8,26,0,POINT(120 19.9)
7583,1,8,27,0,POINT(118.7 21)
7584,1,8,28,0,POINT(117.5 22.3)
7585,1,8,29,0,POINT(116.5 23.7)
7586,1,8,30,0,POINT(115.7 25)
7587,1,8,31,0,POINT(114.9 26.3)
7588,1,8,32,0,POINT(113.9 27.8)
7589,1,8,33,0,POINT(112.9 29.2)
7590,1,8,34,0,POINT(112.4 29.9)
7591,1,8,35,0,POINT(112 30.5)
7592,1,8,36,0,POINT(111.2 31.6)
7593,1,8,37,0,POINT(110.4 33)
7594,1,8,38,0,POINT(109.4 35)
7595,1,8,39,0,POINT(109.2 37.2)
7596,1,8,40,0,POINT(109.7 38.6)
7597,1,8,41,0,POINT(110.7 40.3)
7598,1,8,42,0,POINT(112.7 43.3)
7599,1,8,43,0,POINT(114.8 46.4)
7600,1,8,44,0,POINT(117 49.1)
7601,1,8,45,0,POINT(119.2 51.8)
7602,1,8,46,0,POINT(121.6 54.5)
7603,1,8,47,0,POINT(123.8 57)
7604,1,8,48,0,POINT(125.9 59.5)
7605,1,8,49,0,POINT(128 61.8)
7606,1,9,0,1,POINT(144.5 13.1)
7607,1,9,1,1,POINT(143 13.5)
7608,1,9,2,1,POINT(141.5 13.8)
7609,1,9,3,1,POINT(140 14.1)
7610,1,9,4,1,POINT(138.6 14.6)
7611,1,9,5,1,POINT(137.2 14.8)
7612,1,9,6,1,POINT(135.8 14.6)
